Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
"West Deane Park, Princess Gardens, Martin Grove, Islington, Cloverdale",43.65094320000001,-79.55472440000001,Wading Pool,43.651168,-79.552457,Pool
"West Deane Park, Princess Gardens, Martin Grove, Islington, Cloverdale",43.65094320000001,-79.55472440000001,Seaforth Golf Club,43.651183,-79.556107,Golf Course
"Rouge Hill, Port Union, Highland Creek",43.78453510000001,-79.16049709999999,RIGHT WAY TO GOLF,43.785176919005714,-79.16110754013062,Golf Course
"Rouge Hill, Port Union, Highland Creek",43.78453510000001,-79.16049709999999,Royal Canadian Legion,43.78253332838298,-79.16308473261682,Bar
Don Mills,43.72589970000001,-79.34092299999998,Sorento Restaurant,43.72657509457231,-79.34198930569546,Italian Restaurant
Don Mills,43.72589970000001,-79.34092299999998,Fitness Connection,43.72747286430573,-79.34170684305083,Gym
Don Mills,43.72589970000001,-79.34092299999998,Oomomo,43.72642908913988,-79.34328336099873,Discount Store
Don Mills,43.72589970000001,-79.34092299999998,Tilley Endurables,43.72703319748601,-79.34292634000684,Clothing Store
Don Mills,43.72589970000001,-79.34092299999998,Swiss Chalet,43.726747353541775,-79.34162487001265,Restaurant
Don Mills,43.72589970000001,-79.34092299999998,Japanese Canadian Cultural Centre,43.726429,-79.334971,Art Gallery
Don Mills,43.72589970000001,-79.34092299999998,C&C Supermarket,43.72555648813715,-79.34166661836014,Grocery Store
Don Mills,43.72589970000001,-79.34092299999998,Skiis and Biikes,43.726350918006425,-79.34297712786963,Bike Shop
Don Mills,43.72589970000001,-79.34092299999998,Just Hockey Source For Sports,43.72709513128194,-79.34259061584578,Sporting Goods Shop
Don Mills,43.72589970000001,-79.34092299999998,The Beer Store,43.7269871,-79.3414943,Beer Store
Don Mills,43.72589970000001,-79.34092299999998,Tim Hortons,43.72289725323043,-79.33911703526974,Coffee Shop
Don Mills,43.72589970000001,-79.34092299999998,Real Canadian Superstore,43.722704,-79.337508,Supermarket
Don Mills,43.72589970000001,-79.34092299999998,Asian Legend,43.7265905030894,-79.34218786843495,Dim Sum Restaurant
Don Mills,43.72589970000001,-79.34092299999998,GoodLife Fitness North York Don Mills and Eglinton,43.722704,-79.337508,Gym
Don Mills,43.72589970000001,-79.34092299999998,Pho 88 發發餐廳,43.72664201962024,-79.3423446449432,Asian Restaurant
Don Mills,43.72589970000001,-79.34092299999998,Subway,43.72432189860479,-79.33685838010095,Sandwich Place
Don Mills,43.72589970000001,-79.34092299999998,Harvey's,43.726602588537574,-79.34103479447748,Restaurant
Don Mills,43.72589970000001,-79.34092299999998,Congee Star 帝王名粥,43.72658622416194,-79.34183343111253,Chinese Restaurant
Don Mills,43.72589970000001,-79.34092299999998,Delimark Cafe,43.72753609649164,-79.33954737355866,Coffee Shop
Don Mills,43.72589970000001,-79.34092299999998,Just Hockey,43.72700002138394,-79.34250711829844,Sporting Goods Shop
Don Mills,43.72589970000001,-79.34092299999998,Barber Greene Square,43.72765419328632,-79.3408102071437,Shopping Mall
Don Mills,43.72589970000001,-79.34092299999998,Bento Sushi,43.7222654378451,-79.33763065552684,Sushi Restaurant
Woodbine Heights,43.695343900000005,-79.3183887,East York Memorial Arena,43.69722441688202,-79.31539709142582,Skating Rink
Woodbine Heights,43.695343900000005,-79.3183887,East York Curling Club,43.69682672948465,-79.31365836861947,Curling Ice
Woodbine Heights,43.695343900000005,-79.3183887,The Beer Store,43.6937312,-79.3167591,Beer Store
Woodbine Heights,43.695343900000005,-79.3183887,Woodbine & Cosburn,43.696456405805144,-79.3166142781831,Intersection
Woodbine Heights,43.695343900000005,-79.3183887,TTC Stop #8913,43.696486436579704,-79.31757688522339,Bus Stop
Woodbine Heights,43.695343900000005,-79.3183887,Stan Wadlow Park,43.697835820584395,-79.31430328766514,Park
Woodbine Heights,43.695343900000005,-79.3183887,Luxy Nails,43.69285615840882,-79.3158494567113,Spa
Woodbine Heights,43.695343900000005,-79.3183887,New Star Video,43.692565,-79.315937,Video Store
St. James Town,43.6514939,-79.3754179,Gyu-Kaku Japanese BBQ,43.651422275497914,-79.37504693687086,Japanese Restaurant
St. James Town,43.6514939,-79.3754179,Terroni,43.650927,-79.375602,Italian Restaurant
St. James Town,43.6514939,-79.3754179,GoodLife Fitness Toronto 137 Yonge Street,43.651242,-79.378068,Gym
St. James Town,43.6514939,-79.3754179,GEORGE Restaurant,43.65334645635036,-79.3744449051126,Restaurant
St. James Town,43.6514939,-79.3754179,Fahrenheit Coffee,43.65238358726612,-79.37271903848271,Coffee Shop
St. James Town,43.6514939,-79.3754179,Crepe TO,43.650063279511016,-79.37458664523871,Creperie
St. James Town,43.6514939,-79.3754179,Pearl Diver,43.651481290733734,-79.37359954211877,Gastropub
St. James Town,43.6514939,-79.3754179,Mystic Muffin,43.652483550499326,-79.37265472845176,Middle Eastern Restaurant
St. James Town,43.6514939,-79.3754179,Aveda Institute Toronto,43.65009640955562,-79.37362952211767,Cosmetics Shop
St. James Town,43.6514939,-79.3754179,Versus Coffee,43.65121343781903,-79.37523564828548,Coffee Shop
St. James Town,43.6514939,-79.3754179,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
St. James Town,43.6514939,-79.3754179,Dineen Coffee,43.650497,-79.378765,Café
St. James Town,43.6514939,-79.3754179,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
St. James Town,43.6514939,-79.3754179,The Carbon Bar,43.65336708689279,-79.37496515174824,Restaurant
St. James Town,43.6514939,-79.3754179,St James Anglican Cathedral,43.650109744784004,-79.37429172248066,Church
St. James Town,43.6514939,-79.3754179,Triple A Bar (AAA),43.65165840099557,-79.3727201723461,BBQ Joint
St. James Town,43.6514939,-79.3754179,Elgin And Winter Garden Theatres,43.653393796019586,-79.3785073962175,Theater
St. James Town,43.6514939,-79.3754179,Sukhothai,43.64848710249909,-79.37454735245633,Thai Restaurant
St. James Town,43.6514939,-79.3754179,St. Lawrence Market Plaza,43.64916860422451,-79.37232987433548,Art Gallery
St. James Town,43.6514939,-79.3754179,Downtown Camera,43.653107,-79.37512,Camera Store
St. James Town,43.6514939,-79.3754179,The Reservoir Lounge,43.64851659851552,-79.37455623391588,Jazz Club
St. James Town,43.6514939,-79.3754179,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
St. James Town,43.6514939,-79.3754179,Berczy Park,43.64804835388851,-79.3751722909452,Park
St. James Town,43.6514939,-79.3754179,The Poet Cafe,43.65063683072023,-79.37127573699792,Café
St. James Town,43.6514939,-79.3754179,The George Street Diner,43.65297,-79.371467,Diner
St. James Town,43.6514939,-79.3754179,St. Lawrence Market (North Building),43.64879290161719,-79.37194535820687,Farmers Market
St. James Town,43.6514939,-79.3754179,St. Lawrence Market (South Building),43.64874320223593,-79.37159697627527,Farmers Market
St. James Town,43.6514939,-79.3754179,Fresh On Front,43.64781466405137,-79.3744527618627,Vegetarian / Vegan Restaurant
St. James Town,43.6514939,-79.3754179,HomeSense,43.6531486,-79.3794184,Furniture / Home Store
St. James Town,43.6514939,-79.3754179,Sud Forno,43.65093965733832,-79.37904545824371,Bakery
St. James Town,43.6514939,-79.3754179,Leña,43.651722,-79.379205,Latin American Restaurant
St. James Town,43.6514939,-79.3754179,D.W. Alexander,43.64833304339161,-79.3738261420116,Cocktail Bar
St. James Town,43.6514939,-79.3754179,Café Plenty,43.6491179354577,-79.37831288380438,Café
St. James Town,43.6514939,-79.3754179,St. James Park,43.6504248002309,-79.3723109702051,Park
St. James Town,43.6514939,-79.3754179,Dog Fountain,43.64799795147863,-79.37536096948996,Fountain
St. James Town,43.6514939,-79.3754179,C'est What,43.64842583928427,-79.37343925237656,Beer Bar
St. James Town,43.6514939,-79.3754179,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
St. James Town,43.6514939,-79.3754179,Market Street Catch,43.64850142396483,-79.3718080237409,Seafood Restaurant
St. James Town,43.6514939,-79.3754179,LUSH,43.653557,-79.3804,Cosmetics Shop
St. James Town,43.6514939,-79.3754179,Hudson's Bay,43.652039815876805,-79.38039146122816,Department Store
St. James Town,43.6514939,-79.3754179,Garrison Bespoke,43.648102,-79.376334,Tailor Shop
St. James Town,43.6514939,-79.3754179,Bulk Barn,43.64999368528393,-79.37009943145777,Grocery Store
St. James Town,43.6514939,-79.3754179,SEPHORA,43.6535272,-79.3801543,Cosmetics Shop
St. James Town,43.6514939,-79.3754179,Stonemill Bread,43.648668221542096,-79.37160962302049,Bakery
St. James Town,43.6514939,-79.3754179,The Works Gourmet Burger Bistro,43.648742,-79.374142,Restaurant
St. James Town,43.6514939,-79.3754179,Buster's Sea Cove,43.6484950904393,-79.37146231793892,Seafood Restaurant
St. James Town,43.6514939,-79.3754179,One King West Hotel & Residence,43.6491395,-79.3778763,Hotel
St. James Town,43.6514939,-79.3754179,Indigo,43.65351471121164,-79.38069591056922,Bookstore
St. James Town,43.6514939,-79.3754179,Scheffler's Deli,43.648643353516086,-79.37153681663685,Cheese Shop
St. James Town,43.6514939,-79.3754179,Everyday Gourmet (Teas & Coffees),43.64875714757637,-79.37164539765817,Coffee Shop
St. James Town,43.6514939,-79.3754179,Seafront Fish Market,43.6484785341064,-79.37148942972523,Fish Market
St. James Town,43.6514939,-79.3754179,Olympic Cheese,43.64870154739154,-79.37154069441475,Cheese Shop
St. James Town,43.6514939,-79.3754179,Apple Eaton Centre,43.6528318,-79.3805553,Electronics Store
St. James Town,43.6514939,-79.3754179,Balzac's Coffee,43.64845650131932,-79.37178993724407,Café
St. James Town,43.6514939,-79.3754179,St. Urbain Bagel,43.64861083503254,-79.37149723554923,Bagel Shop
St. James Town,43.6514939,-79.3754179,Goose Island Brewhouse,43.64732926809359,-79.37354117631912,Beer Bar
St. James Town,43.6514939,-79.3754179,Starbucks,43.649328,-79.378339,Coffee Shop
St. James Town,43.6514939,-79.3754179,Schnitzel Queen,43.65423906004429,-79.37053284604036,German Restaurant
St. James Town,43.6514939,-79.3754179,Victoria's Secret,43.65320588119187,-79.38052200729167,Lingerie Store
St. James Town,43.6514939,-79.3754179,The Corner Place,43.64957380922698,-79.37139313793533,Lounge
St. James Town,43.6514939,-79.3754179,John Allans,43.651446635211904,-79.38135389611388,Salon / Barbershop
St. James Town,43.6514939,-79.3754179,Loaded Pierogi,43.647965,-79.373427,Comfort Food Restaurant
St. James Town,43.6514939,-79.3754179,Biff's Bistro,43.647084825125084,-79.37634231908494,French Restaurant
St. James Town,43.6514939,-79.3754179,American Eagle Store,43.653293309881676,-79.38008770373992,Clothing Store
St. James Town,43.6514939,-79.3754179,Sweet Lulu,43.65055650489936,-79.38117543224395,Asian Restaurant
St. James Town,43.6514939,-79.3754179,Winners,43.6477479,-79.3745508,Department Store
St. James Town,43.6514939,-79.3754179,Jump,43.64814738516352,-79.37875242540652,American Restaurant
St. James Town,43.6514939,-79.3754179,lululemon athletica,43.6532862,-79.3807642,Clothing Store
St. James Town,43.6514939,-79.3754179,Victoria's Secret PINK,43.65335746417248,-79.3806734813237,Lingerie Store
St. James Town,43.6514939,-79.3754179,Rexall,43.648182,-79.37387,Pharmacy
St. James Town,43.6514939,-79.3754179,CC Lounge,43.64791735425827,-79.37451991085871,Cocktail Bar
St. James Town,43.6514939,-79.3754179,Williams-Sonoma,43.653477637529726,-79.38043431556247,Kitchen Supply Store
St. James Town,43.6514939,-79.3754179,Swarovski,43.65335225516784,-79.38060069013264,Jewelry Store
St. James Town,43.6514939,-79.3754179,The Sultan's Tent and Cafe Moroc,43.647927833506316,-79.37434095390434,Moroccan Restaurant
St. James Town,43.6514939,-79.3754179,The National Club,43.64934259283233,-79.3805735731846,Wine Bar
St. James Town,43.6514939,-79.3754179,Mercatto,43.6502431921682,-79.38081989149896,Italian Restaurant
St. James Town,43.6514939,-79.3754179,Over Easy,43.64807704204346,-79.37759871575396,Breakfast Spot
St. James Town,43.6514939,-79.3754179,Bannock,43.652101173138405,-79.38117828399939,Restaurant
St. James Town,43.6514939,-79.3754179,Aroma Espresso Bar,43.648224,-79.376352,Coffee Shop
St. James Town,43.6514939,-79.3754179,Wildfire Steakhouse Cosmopolitan,43.64865154609798,-79.37706846610173,Steakhouse
St. James Town,43.6514939,-79.3754179,Power Up Game Bar,43.64827231186451,-79.37506275669105,Cocktail Bar
St. James Town,43.6514939,-79.3754179,Bier Markt Esplanade,43.64723602476138,-79.37389161769812,Belgian Restaurant
St. James Town,43.6514939,-79.3754179,Tim Hortons,43.64795486604762,-79.37383309017605,Coffee Shop
St. James Town,43.6514939,-79.3754179,Irish Embassy,43.647918499361516,-79.37727345157903,Irish Pub
St. James Town,43.6514939,-79.3754179,Berber SOCIAL,43.648113752405834,-79.37404622657372,Moroccan Restaurant
St. James Town,43.6514939,-79.3754179,Uncle Tony's Pizza and Pasta,43.64828690534951,-79.37500477402445,Italian Restaurant
St. James Town,43.6514939,-79.3754179,Z-Teca Gourmet Burritos,43.6480141803431,-79.37911924716222,Burrito Place
St. James Town,43.6514939,-79.3754179,East Thirty-Six,43.648409,-79.375017,Bistro
St. James Town,43.6514939,-79.3754179,Wynn Fitness,43.64800921903539,-79.37371982834746,Gym
St. James Town,43.6514939,-79.3754179,Bibab Express Sushi n Rolls,43.647768473383785,-79.37441438333167,Sushi Restaurant
Humewood-Cedarvale,43.6937813,-79.42819140000002,Cedarvale Park,43.692534923091934,-79.42870527613704,Field
Humewood-Cedarvale,43.6937813,-79.42819140000002,Cedarvale Ravine,43.690188230007266,-79.42610580222994,Trail
Humewood-Cedarvale,43.6937813,-79.42819140000002,Cedarvale Tennis Courts,43.69274437001002,-79.43224439966453,Tennis Court
Humewood-Cedarvale,43.6937813,-79.42819140000002,Phil White Arena,43.69130271699826,-79.43176051142332,Hockey Arena
"Eringate, Bloordale Gardens, Old Burnhamthorpe, Markland Wood",43.6435152,-79.57720079999999,LCBO,43.642098691959625,-79.5765915607928,Liquor Store
"Eringate, Bloordale Gardens, Old Burnhamthorpe, Markland Wood",43.6435152,-79.57720079999999,Starbucks,43.641312,-79.576924,Coffee Shop
"Eringate, Bloordale Gardens, Old Burnhamthorpe, Markland Wood",43.6435152,-79.57720079999999,The Beer Store,43.6413126,-79.5769248,Beer Store
"Eringate, Bloordale Gardens, Old Burnhamthorpe, Markland Wood",43.6435152,-79.57720079999999,Shoppers Drug Mart,43.641312,-79.576924,Pharmacy
"Eringate, Bloordale Gardens, Old Burnhamthorpe, Markland Wood",43.6435152,-79.57720079999999,Pizza Hut,43.641514,-79.5763258,Pizza Place
"Eringate, Bloordale Gardens, Old Burnhamthorpe, Markland Wood",43.6435152,-79.57720079999999,Cafe Sympatico,43.641820470953256,-79.57672066335874,Café
"Eringate, Bloordale Gardens, Old Burnhamthorpe, Markland Wood",43.6435152,-79.57720079999999,Hasty Market,43.641870640831144,-79.5763695106309,Convenience Store
"Eringate, Bloordale Gardens, Old Burnhamthorpe, Markland Wood",43.6435152,-79.57720079999999,Pet Valu,43.64166745232465,-79.57704986776474,Pet Store
"Guildwood, Morningside, West Hill",43.7635726,-79.1887115,RBC Royal Bank,43.76678992471017,-79.19115118872593,Bank
"Guildwood, Morningside, West Hill",43.7635726,-79.1887115,G & G Electronics,43.765309,-79.191537,Electronics Store
"Guildwood, Morningside, West Hill",43.7635726,-79.1887115,Sail Sushi,43.765951,-79.191275,Restaurant
"Guildwood, Morningside, West Hill",43.7635726,-79.1887115,Big Bite Burrito,43.766299084470795,-79.19071980583941,Mexican Restaurant
"Guildwood, Morningside, West Hill",43.7635726,-79.1887115,Enterprise Rent-A-Car,43.7640757,-79.1934057,Rental Car Location
"Guildwood, Morningside, West Hill",43.7635726,-79.1887115,Krispy Kreme Doughnuts,43.76716855907729,-79.18966030510092,Donut Shop
"Guildwood, Morningside, West Hill",43.7635726,-79.1887115,Woburn Medical Centre,43.766631153138455,-79.19228553771973,Medical Center
"Guildwood, Morningside, West Hill",43.7635726,-79.1887115,Lawrence Ave E & Kingston Rd,43.767704,-79.18949,Intersection
"Guildwood, Morningside, West Hill",43.7635726,-79.1887115,Eggsmart,43.7678,-79.190466,Breakfast Spot
The Beaches,43.67635739999999,-79.2930312,Glen Manor Ravine,43.67682094413784,-79.29394208780985,Trail
The Beaches,43.67635739999999,-79.2930312,The Big Carrot Natural Food Market,43.678879,-79.297734,Health Food Store
The Beaches,43.67635739999999,-79.2930312,Grover Pub and Grub,43.679181434941015,-79.29721535878515,Pub
The Beaches,43.67635739999999,-79.2930312,Upper Beaches,43.68056321147582,-79.2928688743688,Neighborhood
Berczy Park,43.644770799999996,-79.37330639999998,LCBO,43.64294379917171,-79.37243989044406,Liquor Store
Berczy Park,43.644770799999996,-79.37330639999998,The Keg Steakhouse + Bar - Esplanade,43.64671207408793,-79.37476761639118,Restaurant
Berczy Park,43.644770799999996,-79.37330639999998,Fresh On Front,43.64781466405137,-79.3744527618627,Vegetarian / Vegan Restaurant
Berczy Park,43.644770799999996,-79.37330639999998,Goose Island Brewhouse,43.64732926809359,-79.37354117631912,Beer Bar
Berczy Park,43.644770799999996,-79.37330639999998,Berczy Park,43.64804835388851,-79.3751722909452,Park
Berczy Park,43.644770799999996,-79.37330639999998,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
Berczy Park,43.644770799999996,-79.37330639999998,St. Lawrence Market (South Building),43.64874320223593,-79.37159697627527,Farmers Market
